date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2020-09-30,sh.600036,33.9247095000,34.1770420500,33.4574270000,33.6443400000,33.9340551500,65466059,2365489193.1100,2,0.317400,1,-0.853800,0
2020-10-09,sh.600036,34.0181660000,34.3919920000,33.7658334500,33.8125617000,33.6443400000,49472433,1799276677.9900,2,0.239800,1,0.500000,0
2020-10-12,sh.600036,34.0181660000,35.1863722500,33.9247095000,35.1022614000,33.8125617000,99864635,3712613342.0600,2,0.484100,1,3.814300,0
2020-10-13,sh.600036,35.0274962000,35.5228156500,34.7003984500,35.3172113500,35.1022614000,51141560,1928053923.5100,2,0.247900,1,0.612400,0
2020-10-14,sh.600036,35.3265570000,35.6069265000,34.9433853500,35.5601982500,35.3172113500,64294015,2431581141.3900,2,0.311700,1,0.688000,0
2020-10-15,sh.600036,35.6443091000,36.6629849500,35.5601982500,36.4573806500,35.5601982500,119665720,4656771634.9600,2,0.580100,1,2.523000,0
2020-10-16,sh.600036,36.3639241500,37.5695130000,36.3358872000,37.1769957000,36.4573806500,110589580,4401811725.0800,2,0.536100,1,1.973900,0
2020-10-19,sh.600036,37.6536238500,38.8311757500,37.2797978500,37.3732543500,37.1769957000,98154659,3988837839.6000,2,0.475800,1,0.527900,0
2020-10-20,sh.600036,37.3826000000,37.6723151500,37.1022305000,37.3545630500,37.3732543500,42436836,1697045434.2300,2,0.205700,1,-0.050000,0
2020-10-21,sh.600036,37.4386739000,38.1956715500,37.3732543500,38.1302520000,37.3545630500,54185565,2193121567.1700,2,0.262700,1,2.076600,0
2020-10-22,sh.600036,38.3171650000,39.2517300000,37.6910064500,38.4947323500,38.1302520000,64497499,2649384824.2100,2,0.312700,1,0.955900,0
2020-10-23,sh.600036,38.2330541500,39.3451865000,38.1863259000,38.5227693000,38.4947323500,55183362,2298420661.2000,2,0.267500,1,0.072800,0
2020-10-26,sh.600036,38.9339779000,38.9339779000,37.4573652000,37.9620303000,38.5227693000,50454000,2050594686.4700,2,0.244600,1,-1.455600,0
2020-10-27,sh.600036,37.9620303000,38.5508062500,37.6910064500,37.8031542500,37.9620303000,45883207,1867751092.9300,2,0.222400,1,-0.418500,0
2020-10-28,sh.600036,37.9713759500,38.3919302000,37.0181196500,37.4760565000,37.8031542500,69355712,2787606058.2000,2,0.336200,1,-0.865300,0
2020-10-29,sh.600036,37.1489587500,38.1863259000,37.0741935500,37.5601673500,37.4760565000,52307034,2105440051.7100,2,0.253600,1,0.224400,0
2020-10-30,sh.600036,37.8498825000,38.4573497500,36.9900827000,37.2050326500,37.5601673500,43842279,1766506296.4500,2,0.212500,1,-0.945500,0
2020-11-02,sh.600036,37.8405368500,38.0367955000,36.6162567000,37.6162412500,37.2050326500,51692798,2067738931.0200,2,0.250600,1,1.105200,0
2020-11-03,sh.600036,38.0367955000,39.3451865000,38.0367955000,38.5414606000,37.6162412500,87069016,3626910912.8500,2,0.422100,1,2.459600,0
2020-11-04,sh.600036,39.3638778000,40.2704058500,38.6722997000,40.1208754500,38.5414606000,88450085,3754732975.0500,2,0.428800,1,4.098000,0
2020-11-05,sh.600036,40.2797515000,40.8498361500,39.6068647000,39.9900363500,40.1208754500,68048685,2918967527.9000,2,0.329900,1,-0.326100,0
2020-11-06,sh.600036,39.9993820000,40.0461102500,39.3358408500,39.7003212000,39.9900363500,46364547,1969073125.5900,2,0.224800,1,-0.724500,0
2020-11-09,sh.600036,40.1769493500,40.6255405500,39.8124690000,40.2143319500,39.7003212000,49714162,2138628747.0400,2,0.241000,1,1.294700,0
2020-11-10,sh.600036,40.9059100500,41.4759947000,40.5601210000,40.8591818000,40.2143319500,56207925,2461059111.5500,2,0.272500,1,1.603500,0
2020-11-11,sh.600036,41.1208600000,41.4479577500,40.6629231500,41.4479577500,40.8591818000,52696972,2322161017.8400,2,0.255500,1,1.441000,0
2020-11-12,sh.600036,41.1208600000,41.5320686000,40.5133927500,40.7283427000,41.4479577500,47159435,2059661759.3200,2,0.228600,1,-1.736200,0
2020-11-13,sh.600036,40.3732080000,40.3732080000,39.0741626500,39.7937777000,40.7283427000,54486290,2309702716.7000,2,0.264100,1,-2.294600,0
2020-11-16,sh.600036,40.1395667500,40.2797515000,39.8591972500,40.1862950000,39.7937777000,38943199,1669941864.6100,2,0.188800,1,0.986400,0
2020-11-17,sh.600036,40.1862950000,41.1208600000,39.9993820000,40.9713296000,40.1862950000,47285620,2065231454.2400,2,0.229200,1,1.953500,0
2020-11-18,sh.600036,40.7470340000,42.0554250000,40.5694666500,41.8217837500,40.9713296000,62820215,2797752551.8100,2,0.304500,1,2.075700,0
2020-11-19,sh.600036,41.6161794500,42.0554250000,41.1115143500,41.9339315500,41.8217837500,47734174,2128954043.8600,2,0.231400,1,0.268200,0
2020-11-20,sh.600036,41.8311294000,42.3357945000,41.5974881500,42.1021532500,41.9339315500,31468757,1414292247.9000,2,0.152500,1,0.401200,0
2020-11-23,sh.600036,42.1021532500,42.5974727000,41.8872033000,42.4292510000,42.1021532500,58462113,2647101183.6900,2,0.283400,1,0.776900,0
2020-11-24,sh.600036,42.0554250000,42.3357945000,41.6161794500,41.9339315500,42.4292510000,39946734,1793220436.8200,2,0.193600,1,-1.167400,0
2020-11-25,sh.600036,42.5413988000,42.5881270500,41.2797360500,41.5227229500,41.9339315500,37807249,1694470962.7200,2,0.183300,1,-0.980600,0
2020-11-26,sh.600036,41.5601055500,42.4105597000,41.5601055500,42.1395358500,41.5227229500,35153429,1584282515.5100,2,0.170400,1,1.485500,0
2020-11-27,sh.600036,42.4292510000,42.9619530500,41.7750555000,42.8498052500,42.1395358500,44607770,2024963455.3200,2,0.216200,1,1.685500,0
2020-11-30,sh.600036,42.8498052500,44.6441700500,41.1488969500,41.3077730000,42.8498052500,115360181,5291989606.3500,2,0.559200,1,-3.598700,0
2020-12-01,sh.600036,41.4946860000,43.5040007500,41.4853403500,43.1769030000,41.3077730000,78072787,3559778622.0500,2,0.378500,1,4.524900,0
2020-12-02,sh.600036,42.9899900000,43.9525919500,42.2984119000,43.7376420000,43.1769030000,61994358,2864114257.3000,2,0.300500,1,1.298700,0
2020-12-03,sh.600036,43.6909137500,44.0180115000,42.5227075000,43.4479268500,43.7376420000,50237589,2317794756.0700,2,0.243500,1,-0.662400,0
2020-12-04,sh.600036,43.4292355500,43.5507290000,42.1582271500,42.7843857000,43.4479268500,46115543,2099378091.4000,2,0.223500,1,-1.527200,0
2020-12-07,sh.600036,42.7096205000,42.7563487500,41.2143165000,41.5133773000,42.7843857000,70482524,3138039091.1100,2,0.341700,1,-2.970700,0
2020-12-08,sh.600036,41.4853403500,41.8311294000,41.1208600000,41.3638469000,41.5133773000,37716735,1671238316.4900,2,0.182800,1,-0.360200,0
2020-12-09,sh.600036,41.4666490500,41.9900054500,41.3264643000,41.3451556000,41.3638469000,37519456,1672113664.3800,2,0.181900,1,-0.045200,0
2020-12-10,sh.600036,41.1582426000,41.7096359500,40.9339470000,41.3825382000,41.3451556000,36887355,1630166599.1100,2,0.178800,1,0.090400,0
2020-12-11,sh.600036,41.3545012500,41.3731925500,39.8872342000,39.8872342000,41.3825382000,77143525,3347336214.3900,2,0.374000,1,-3.613400,0
2020-12-14,sh.600036,40.4853558000,41.7376729000,40.4853558000,41.4666490500,39.8872342000,60742701,2686115498.7900,2,0.294500,1,3.959700,0
2020-12-15,sh.600036,41.5414142500,41.9993511000,40.5975036000,41.4479577500,41.4666490500,43879226,1936658508.6300,2,0.212700,1,-0.045100,0
2020-12-16,sh.600036,41.8591663500,41.9152402500,41.0087122000,41.1769339000,41.4479577500,36790200,1628021246.6600,2,0.178300,1,-0.653900,0
2020-12-17,sh.600036,41.0274035000,41.2797360500,40.5133927500,41.1675882500,41.1769339000,50232903,2199570321.0500,2,0.243500,1,-0.022700,0
2020-12-18,sh.600036,41.2049708500,41.4853403500,39.9993820000,40.2797515000,41.1675882500,76059993,3296589099.2500,2,0.368700,1,-2.156600,0
2020-12-21,sh.600036,40.2236776000,40.3264797500,39.5414451500,40.0834928500,40.2797515000,62385090,2674269716.1400,2,0.302400,1,-0.487200,0
2020-12-22,sh.600036,40.1769493500,40.1862950000,39.1302365500,39.1676191500,40.0834928500,78468607,3320101849.2100,2,0.380400,1,-2.284900,0
2020-12-23,sh.600036,38.9807061500,39.6349016500,38.9807061500,39.5507908000,39.1676191500,71181993,3004166814.7400,2,0.345100,1,0.978300,0
2020-12-24,sh.600036,39.5788277500,40.2797515000,39.5507908000,39.7844320500,39.5507908000,48211014,2055723701.0000,2,0.233700,1,0.590700,0
2020-12-25,sh.600036,39.7657407500,40.0928385000,39.2330387000,39.9246168000,39.7844320500,47673197,2023487303.9200,2,0.231100,1,0.352400,0
2020-12-28,sh.600036,39.9526537500,40.4853558000,39.4666799500,40.2236776000,39.9246168000,84140901,3600599045.9000,2,0.407900,1,0.749100,0
2020-12-29,sh.600036,40.4292819000,40.4573188500,39.8591972500,40.0274189500,40.2236776000,72714756,3118082060.0600,2,0.352500,1,-0.487900,0
2020-12-30,sh.600036,40.0648015500,40.2330232500,39.1582735000,40.2330232500,40.0274189500,93349643,3963394420.1800,2,0.452500,1,0.513700,0
2020-12-31,sh.600036,40.2330232500,41.4479577500,40.0461102500,41.0741317500,40.2330232500,89119921,3909432878.2100,2,0.432000,1,2.090600,0
2021-01-04,sh.600036,40.4012449500,40.9152557000,39.2704213000,40.3451710500,41.0741317500,154952285,6608868849.1900,2,0.751100,1,-1.774700,0
2021-01-05,sh.600036,39.9619994000,39.9993820000,38.7283736000,39.4199517000,40.3451710500,138717699,5809639049.2900,2,0.672400,1,-2.293300,0
2021-01-06,sh.600036,39.3451865000,41.3077730000,39.2517300000,41.2610447500,39.4199517000,120064563,5188622736.6900,2,0.582000,1,4.670500,0
2021-01-07,sh.600036,41.3918838500,42.9619530500,41.3638469000,42.8965335000,41.2610447500,107832187,4869741128.3600,2,0.522700,1,3.963800,0
2021-01-08,sh.600036,43.2610138500,43.9432463000,42.8124226500,43.5507290000,42.8965335000,129959481,6021482984.7700,2,0.630000,1,1.525100,0
2021-01-11,sh.600036,43.5320377000,45.9525610500,43.4479268500,45.2516373000,43.5507290000,144523356,6992740145.8300,2,0.700600,1,3.905600,0
2021-01-12,sh.600036,45.3731307500,46.7749782500,44.4479114000,46.4478805000,45.2516373000,104448591,5103986008.5200,2,0.506300,1,2.643500,0
2021-01-13,sh.600036,46.0834001500,46.7095587000,45.6815372000,46.1675110000,46.4478805000,64910979,3207741652.9500,2,0.314700,1,-0.603600,0
2021-01-14,sh.600036,46.1675110000,46.8030152000,45.3824764000,45.8404132500,46.1675110000,70377099,3467710707.5900,2,0.341200,1,-0.708500,0
2021-01-15,sh.600036,47.1955325000,50.3637078500,47.1768412000,47.7936541000,45.8404132500,177574522,9232542839.0300,2,0.860800,1,4.261000,0
2021-01-18,sh.600036,48.1300975000,49.6067102000,47.8497280000,48.5226148000,47.7936541000,123764160,6463924980.3500,2,0.600000,1,1.525200,0
2021-01-19,sh.600036,48.8777495000,49.7468949500,48.1207518500,48.4571952500,48.5226148000,90188002,4710719576.1900,2,0.437200,1,-0.134800,0
2021-01-20,sh.600036,48.6908365000,49.6440928000,47.6534693500,48.3357018000,48.4571952500,79228118,4123860428.3900,2,0.384100,1,-0.250700,0
2021-01-21,sh.600036,49.5039080500,49.9992275000,48.7375647500,49.1955016000,48.3357018000,73671459,3886756921.7100,2,0.357100,1,1.778800,0
2021-01-22,sh.600036,49.3917602500,49.3917602500,47.6628150000,48.2609366000,49.1955016000,87000132,4492606303.4000,2,0.421700,1,-1.899700,0
2021-01-25,sh.600036,47.7562715000,49.0272799000,46.8217065000,48.7001821500,48.2609366000,86536206,4438842569.7900,2,0.419500,1,0.910100,0
2021-01-26,sh.600036,48.5973800000,49.6254015000,47.6628150000,48.0366410000,48.7001821500,60117533,3126374838.2200,2,0.291400,1,-1.362500,0
2021-01-27,sh.600036,48.2328996500,49.4384885000,48.2328996500,48.5973800000,48.0366410000,60923156,3187049335.8700,2,0.295300,1,1.167300,0
2021-01-28,sh.600036,47.6628150000,48.3637387500,47.4759020000,48.2328996500,48.5973800000,52386951,2684963891.4800,2,0.253900,1,-0.750000,0
2021-01-29,sh.600036,48.7656017000,49.0272799000,47.4852476500,47.7562715000,48.2328996500,62148914,3211002062.4400,2,0.301300,1,-0.988200,0
2021-02-01,sh.600036,47.6628150000,49.3263407000,47.1768412000,48.9712060000,47.7562715000,79662587,4125446255.7700,2,0.386200,1,2.544000,0
2021-02-02,sh.600036,48.9244777500,49.3450320000,48.2235540000,48.5693430500,48.9712060000,72030553,3752480882.8500,2,0.349200,1,-0.820600,0
2021-02-03,sh.600036,48.6627995500,50.4665100000,48.1207518500,49.5786732500,48.5693430500,76587606,4045314776.4700,2,0.371300,1,2.078100,0
2021-02-04,sh.600036,49.4104515500,51.5879880000,49.1674646500,49.9992275000,49.5786732500,96910977,5229905916.9900,2,0.469800,1,0.848300,0
2021-02-05,sh.600036,50.5225839000,52.2795661000,50.1861405000,51.1580881000,49.9992275000,115157754,6315430524.5300,2,0.558200,1,2.317800,0
2021-02-08,sh.600036,51.5786423500,51.9618140000,50.1767948500,51.6440619000,51.1580881000,81637776,4479792761.9300,2,0.395700,1,0.949900,0
2021-02-09,sh.600036,51.7562097000,51.7562097000,50.7001512500,51.6440619000,51.6440619000,61900527,3393598043.2100,2,0.300100,1,0.000000,0
2021-02-10,sh.600036,52.6160095000,52.7094660000,50.4197817500,50.9805207500,51.6440619000,75350767,4135201064.2300,2,0.365300,1,-1.284800,0
2021-02-18,sh.600036,52.0085422500,53.8309440000,51.5786423500,52.0459248500,50.9805207500,107091322,6013345250.3900,2,0.519100,1,2.089800,0
2021-02-19,sh.600036,52.0085422500,52.9991811500,51.2889272000,51.5879880000,52.0459248500,71018164,3948306737.4700,2,0.344300,1,-0.879900,0
2021-02-22,sh.600036,51.6534075500,52.0926531000,49.8683884000,50.6534230000,51.5879880000,80151145,4368565093.7000,2,0.388500,1,-1.811600,0
2021-02-23,sh.600036,50.7375338500,53.0178724500,50.6534230000,51.9150857500,50.6534230000,95299102,5306140313.1800,2,0.462000,1,2.490800,0
2021-02-24,sh.600036,52.1954552500,52.1954552500,49.3917602500,50.0926840000,51.9150857500,84432226,4578242270.1900,2,0.409300,1,-3.510400,0
2021-02-25,sh.600036,50.9337925000,51.8683575000,50.3823991500,50.8870642500,50.0926840000,88618727,4843039320.1600,2,0.429600,1,1.585800,0
2021-02-26,sh.600036,50.0926840000,50.8870642500,47.5319759000,47.7562715000,50.8870642500,132728876,6911104093.9800,2,0.643400,1,-6.152400,0
2021-03-01,sh.600036,47.7656171500,47.9431845000,46.7562869500,47.0927303500,47.7562715000,89418363,4510517393.7000,2,0.433500,1,-1.389400,0
2021-03-02,sh.600036,47.5319759000,47.5693585000,45.8030306500,46.3076957500,47.0927303500,100778621,5025206693.5800,2,0.488500,1,-1.667000,0
2021-03-03,sh.600036,46.7282500000,49.5132537000,46.3544240000,49.3169950500,46.3076957500,131593315,6834019524.3300,2,0.637900,1,6.498500,0
2021-03-04,sh.600036,48.7749473500,50.3543622000,48.5973800000,48.9712060000,49.3169950500,83303904,4396029828.8900,2,0.403800,1,-0.701200,0
2021-03-05,sh.600036,48.5039235000,48.9618603500,46.8310521500,48.0366410000,48.9712060000,73519585,3762062419.0100,2,0.356400,1,-1.908400,0
2021-03-08,sh.600036,48.2142083500,48.5786887000,46.4478805000,46.6628304500,48.0366410000,69813759,3534603526.1500,2,0.338400,1,-2.859900,0
2021-03-09,sh.600036,46.7469413000,47.6441237000,45.0273417000,45.3264025000,46.6628304500,98322245,4876616395.9000,2,0.476600,1,-2.864000,0
2021-03-10,sh.600036,45.8030306500,46.7282500000,45.3731307500,46.0273262500,45.3264025000,67590993,3327792627.8000,2,0.327700,1,1.546400,0
2021-03-11,sh.600036,46.7282500000,48.8310212500,46.7282500000,48.5693430500,46.0273262500,90421033,4672612625.8400,2,0.438300,1,5.522800,0
2021-03-12,sh.600036,48.9244777500,49.8964253500,48.7188734500,49.8310058000,48.5693430500,85580753,4537887852.3300,2,0.414900,1,2.597700,0
2021-03-15,sh.600036,49.5132537000,51.2048163500,49.1955016000,49.6347471500,49.8310058000,93931916,5037471574.8000,2,0.455300,1,-0.393800,0
2021-03-16,sh.600036,50.3730535000,51.6347162500,49.9992275000,50.7655708000,49.6347471500,69716276,3799354094.0900,2,0.338000,1,2.278300,0
2021-03-17,sh.600036,50.4197817500,50.7655708000,49.8123145000,49.9057710000,50.7655708000,53231461,2856041088.5000,2,0.258000,1,-1.693700,0
2021-03-18,sh.600036,49.8123145000,50.7468795000,49.4384885000,50.6908056000,49.9057710000,48279311,2590798830.4800,2,0.234000,1,1.573000,0
2021-03-19,sh.600036,50.4852013000,50.8964099000,48.1674801000,48.3730844000,50.6908056000,77628361,4073645279.5500,2,0.376300,1,-4.572300,0
2021-03-22,sh.600036,48.7842930000,51.1393968000,48.6908365000,50.2609057000,48.3730844000,79169531,4252611118.8300,2,0.383800,1,3.902600,0
2021-03-23,sh.600036,50.3637078500,50.8870642500,49.3637233000,49.9805362000,50.2609057000,59592261,3187582327.9200,2,0.288900,1,-0.557800,0
2021-03-24,sh.600036,50.4291274000,50.4665100000,48.2422453000,48.7842930000,49.9805362000,57501314,3013081501.6300,2,0.278700,1,-2.393400,0
2021-03-25,sh.600036,49.2141929000,49.4291428500,47.2516064000,47.6721606500,48.7842930000,78453830,4014068058.7900,2,0.380300,1,-2.279700,0
2021-03-26,sh.600036,48.0833692500,48.4291583000,47.4104824500,48.2235540000,47.6721606500,70947525,3643743954.6200,2,0.343900,1,1.156600,0
2021-03-29,sh.600036,48.3170105000,48.4104670000,47.2422607500,47.6067411000,48.2235540000,77980362,3969007334.2100,2,0.378000,1,-1.279100,0
2021-03-30,sh.600036,47.7562715000,48.1861714000,47.1301129500,48.1861714000,47.6067411000,56940202,2902290111.6500,2,0.276000,1,1.217100,0
2021-03-31,sh.600036,48.1300975000,48.1300975000,46.8590891000,47.7562715000,48.1861714000,52164954,2652348781.0400,2,0.252900,1,-0.892200,0
2021-04-01,sh.600036,47.7469258500,47.9244932000,47.3824455000,47.7095432500,47.7562715000,33719469,1718217148.0500,2,0.163500,1,-0.097800,0
2021-04-02,sh.600036,47.8310367000,47.8964562500,47.3357172500,47.6160867500,47.7095432500,41153422,2093013199.3500,2,0.199500,1,-0.195900,0
2021-04-06,sh.600036,47.7562715000,48.4385039500,47.4759020000,47.6534693500,47.6160867500,44400201,2275875717.7300,2,0.215200,1,0.078500,0
2021-04-07,sh.600036,47.8029997500,47.8029997500,46.7469413000,47.1301129500,47.6534693500,50061023,2520490065.9000,2,0.242700,1,-1.098300,0
2021-04-08,sh.600036,46.9151630000,47.3170259500,46.7749782500,47.1955325000,47.1301129500,29501067,1486758654.7900,2,0.143000,1,0.138800,0
2021-04-09,sh.600036,47.4011368000,47.4011368000,46.5974109000,46.9618912500,47.1955325000,31506834,1578603908.8700,2,0.152700,1,-0.495000,0
2021-04-12,sh.600036,46.9992738500,47.3357172500,46.4385348500,47.1581499000,46.9618912500,41474239,2082171992.3000,2,0.201000,1,0.417900,0
2021-04-13,sh.600036,47.1955325000,47.8497280000,46.6721761000,47.0273108000,47.1581499000,49039895,2476556209.9900,2,0.237700,1,-0.277400,0
2021-04-14,sh.600036,47.2702977000,47.2889890000,46.0553632000,46.4478805000,47.0273108000,55438353,2758186624.9400,2,0.268700,1,-1.232100,0
2021-04-15,sh.600036,46.4665718000,46.7095587000,45.1207982000,46.2048936000,46.4478805000,57296514,2810517786.9600,2,0.277700,1,-0.523100,0
2021-04-16,sh.600036,46.4665718000,46.5880652500,45.8777958500,46.4852631000,46.2048936000,31558344,1563464005.1500,2,0.153000,1,0.606800,0
2021-04-19,sh.600036,46.6347935000,48.3917757000,46.2609675000,48.3824300500,46.4852631000,67932061,3476651826.8400,2,0.329300,1,4.081200,0
2021-04-20,sh.600036,47.6721606500,48.7749473500,47.6721606500,48.5880343500,48.3824300500,35574407,1842179459.6200,2,0.172400,1,0.425000,0
2021-04-21,sh.600036,48.6534539000,49.7095123500,48.6254169500,49.4291428500,48.5880343500,52446360,2758929437.2900,2,0.254200,1,1.731100,0
2021-04-22,sh.600036,49.4291428500,49.8123145000,48.7562560500,49.1674646500,49.4291428500,42927078,2255144619.5700,2,0.208100,1,-0.529400,0
2021-04-23,sh.600036,49.2515755000,49.9992275000,48.8870951500,49.8123145000,49.1674646500,47104918,2495321514.5700,2,0.228300,1,1.311500,0
2021-04-26,sh.600036,50.4665100000,50.9337925000,48.3170105000,48.6627995500,49.8123145000,91625741,4814829661.2700,2,0.444200,1,-2.307700,0
2021-04-27,sh.600036,48.5506517500,48.9992429500,48.2048627000,48.6627995500,48.6627995500,36329922,1890139552.8700,2,0.176100,1,0.000000,0
2021-04-28,sh.600036,48.7842930000,48.9525147000,48.1114062000,48.3730844000,48.6627995500,38985543,2019590446.8500,2,0.189000,1,-0.595400,0
2021-04-29,sh.600036,48.5973800000,49.8590427500,47.9338388500,49.7936232000,48.3730844000,55274544,2913105773.4400,2,0.267900,1,2.936600,0
2021-04-30,sh.600036,49.3450320000,49.7001667000,48.4198126500,49.2515755000,49.7936232000,45068841,2370742203.6500,2,0.218500,1,-1.088600,0
2021-05-06,sh.600036,49.2515755000,50.8216447000,49.0459712000,50.1581035500,49.2515755000,63835290,3432136281.2600,2,0.309400,1,1.840600,0
2021-05-07,sh.600036,50.3543622000,51.5879880000,49.8216601500,50.6347317000,50.1581035500,72368376,3943891331.5100,2,0.350800,1,0.950300,0
2021-05-10,sh.600036,50.6534230000,50.7001512500,49.5412906500,50.3730535000,50.6347317000,49224048,2630309848.9900,2,0.238600,1,-0.516800,0
2021-05-11,sh.600036,49.9524992500,50.6066947500,49.7936232000,50.3169796000,50.3730535000,32853312,1767435334.2400,2,0.159300,1,-0.111300,0
2021-05-12,sh.600036,50.3263252500,51.0739772500,49.5973645500,50.1767948500,50.3169796000,31749677,1708649721.5900,2,0.153900,1,-0.278600,0
2021-05-13,sh.600036,49.9898818500,50.8870642500,49.3824146000,49.7188580000,50.1767948500,39120553,2085332074.6100,2,0.189600,1,-0.912600,0
2021-05-14,sh.600036,49.9898818500,51.4010750000,49.3450320000,51.3823837000,49.7188580000,57881421,3127193936.7200,2,0.280600,1,3.345900,0
2021-05-17,sh.600036,51.4010750000,52.7935768500,51.0739772500,52.0085422500,51.3823837000,52668425,2933378115.3500,2,0.255300,1,1.218600,0
2021-05-18,sh.600036,52.3169487000,52.7001203500,52.0552705000,52.2889117500,52.0085422500,29335118,1642178929.7000,2,0.142200,1,0.539100,0
2021-05-19,sh.600036,52.3356400000,52.4104052000,50.9431381500,51.2141620000,52.2889117500,35729344,1966656369.2800,2,0.173200,1,-2.055400,0
2021-05-20,sh.600036,51.4945315000,51.8870488000,50.7655708000,51.8403205500,51.2141620000,34210477,1881019546.0600,2,0.165800,1,1.222600,0
2021-05-21,sh.600036,52.2141465500,52.2421835000,50.2795970000,50.5693121500,51.8403205500,51486455,2800730344.2000,2,0.249600,1,-2.451800,0
2021-05-24,sh.600036,50.6534230000,51.1207055000,50.2515600500,50.5412752000,50.5693121500,44539914,2409885275.5600,2,0.215900,1,-0.055400,0
2021-05-25,sh.600036,50.6440773500,53.8496353000,50.4010904500,53.7842157500,50.5412752000,96850204,5452025417.5600,2,0.469500,1,6.416400,0
2021-05-26,sh.600036,53.8776722500,54.7281264000,53.8402896500,54.6720525000,53.7842157500,61306169,3565788679.0700,2,0.297200,1,1.650700,0
2021-05-27,sh.600036,54.2047700000,54.9337307000,53.0926376500,54.1580417500,54.6720525000,51903739,2995138181.6500,2,0.251600,1,-0.940200,0
2021-05-28,sh.600036,54.2047700000,54.9991502500,53.8402896500,54.6720525000,54.1580417500,41014056,2386900497.6900,2,0.198800,1,0.949100,0
2021-05-31,sh.600036,54.4010286500,54.5412134000,53.2702050000,54.3823373500,54.6720525000,36165671,2089054161.5600,2,0.175300,1,-0.529900,0
2021-06-01,sh.600036,53.9244005000,53.9804744000,53.1767485000,53.6066484000,54.3823373500,47426844,2713828451.0900,2,0.229900,1,-1.426400,0
2021-06-02,sh.600036,53.5038462500,53.9150548500,53.1580572000,53.8122527000,53.6066484000,40582027,2323829263.1900,2,0.196700,1,0.383500,0
2021-06-03,sh.600036,53.7374875000,54.5131764500,52.5132073500,52.5973182000,53.8122527000,49067257,2798317525.0000,2,0.237900,1,-2.257700,0
2021-06-04,sh.600036,52.3823682500,55.0645698000,52.3543313000,53.7655244500,52.5973182000,60832907,3504830228.2600,2,0.294900,1,2.221000,0
2021-06-07,sh.600036,53.4664636500,53.5038462500,52.8029225000,53.2702050000,53.7655244500,32489742,1847968868.5600,2,0.157500,1,-0.921300,0
2021-06-08,sh.600036,53.2234767500,54.1486961000,52.3449856500,52.9898355000,53.2702050000,47616623,2700887195.0600,2,0.230800,1,-0.526300,0
2021-06-09,sh.600036,52.9898355000,53.6066484000,52.5973182000,52.7748855500,52.9898355000,39140950,2220254280.9700,2,0.189700,1,-0.405600,0
2021-06-10,sh.600036,52.7935768500,53.7001049000,52.5786269000,52.6627377500,52.7748855500,48113526,2730021835.5600,2,0.233200,1,-0.212500,0
2021-06-11,sh.600036,52.7188116500,53.0365637500,51.4758402000,52.6440464500,52.6627377500,68208900,3798816012.2700,2,0.330600,1,-0.035500,0
2021-06-15,sh.600036,52.1767639500,52.1767639500,50.5786578000,51.2141620000,52.6440464500,52924052,2899483733.5500,2,0.256600,1,-2.716100,0
2021-06-16,sh.600036,51.2141620000,52.6720834000,50.9337925000,51.9618140000,51.2141620000,51877228,2879681826.4300,2,0.251500,1,1.459900,0
2021-06-17,sh.600036,51.8870488000,52.3356400000,51.2702359000,51.5132228000,51.9618140000,31901934,1765863525.8400,2,0.154600,1,-0.863300,0
2021-06-18,sh.600036,51.1674337500,52.0552705000,50.5319295500,51.1113598500,51.5132228000,42711681,2337303192.8600,2,0.207000,1,-0.780100,0
2021-06-21,sh.600036,50.7468795000,51.2048163500,49.6440928000,50.1767948500,51.1113598500,57971550,3119639561.8700,2,0.281000,1,-1.828500,0
2021-06-22,sh.600036,50.3356709000,51.9431227000,50.3356709000,51.8309749000,50.1767948500,64359218,3544466664.0600,2,0.312000,1,3.296700,0
2021-06-23,sh.600036,51.7562097000,51.8403205500,50.9151012000,51.2328533000,51.8309749000,40871965,2243392896.6100,2,0.198100,1,-1.154000,0
2021-06-24,sh.600036,51.2328533000,51.4945315000,50.5880034500,51.4010750000,51.2328533000,36360389,1988184927.2700,2,0.176300,1,0.328300,0
2021-06-25,sh.600036,51.4010750000,52.8496507500,51.1954707000,52.7094660000,51.4010750000,46955964,2631903464.9500,2,0.227600,1,2.545500,0
2021-06-28,sh.600036,52.5225530000,52.6066638500,50.4945469500,51.1207055000,52.7094660000,69882474,3825857050.0500,2,0.338800,1,-3.014200,0
2021-06-29,sh.600036,50.6534230000,51.2608902500,50.1861405000,50.2795970000,51.1207055000,53244931,2878196932.4500,2,0.258100,1,-1.645300,0
2021-06-30,sh.600036,50.3730535000,50.8777186000,50.3356709000,50.6440773500,50.2795970000,35730350,1935227658.6600,2,0.173200,1,0.724900,0
2021-07-01,sh.600036,50.6627686500,52.3356400000,50.2795970000,52.3356400000,50.6440773500,65298735,3585284668.5100,2,0.316500,1,3.340100,0
2021-07-02,sh.600036,51.4010750000,51.5879880000,49.2515755000,49.5786732500,52.3356400000,92981851,4969147604.5200,2,0.450700,1,-5.267900,0
2021-07-05,sh.600036,49.4758711000,49.6160558500,48.1300975000,49.4758711000,49.5786732500,56860927,2979267517.8300,2,0.275600,1,-0.207400,0
