date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2020-03-04,sh.600000,9.4166548200,9.4936302000,9.3653379000,9.4337604600,9.4594189200,34628358,381014627.0000,2,0.123200,1,-0.271300,0
2020-03-05,sh.600000,9.4765245600,9.6817922400,9.4337604600,9.6817922400,9.4337604600,73047882,819311470.0000,2,0.259900,1,2.629200,0
2020-03-06,sh.600000,9.6048168600,9.6475809600,9.5021830200,9.5107358400,9.6817922400,41587820,464404003.0000,2,0.148000,1,-1.766800,0
2020-03-09,sh.600000,9.4081020000,9.4081020000,9.1942815000,9.2199399600,9.5107358400,59495242,644379973.0000,2,0.211700,1,-3.057600,0
2020-03-10,sh.600000,9.1600702200,9.3738907200,9.1515174000,9.2969153400,9.2199399600,44761737,485896696.0000,2,0.159300,1,0.834900,0
2020-03-11,sh.600000,9.3482322600,9.3482322600,9.2113871400,9.2113871400,9.2969153400,31688826,343734180.0000,2,0.112800,1,-0.920000,0
2020-03-12,sh.600000,9.1942815000,9.1942815000,9.0745420200,9.1002004800,9.2113871400,32632350,348157969.0000,2,0.116100,1,-1.207100,0
2020-03-13,sh.600000,8.8949328000,9.1771758600,8.7922989600,9.1515174000,9.1002004800,57457109,603756305.0000,2,0.204400,1,0.563900,0
2020-03-16,sh.600000,9.1515174000,9.2199399600,8.9804610000,8.9890138200,9.1515174000,47649924,507308318.0000,2,0.169500,1,-1.775700,0
2020-03-17,sh.600000,9.1344117600,9.1429645800,8.8008517800,8.9205912600,8.9890138200,42139008,440636619.0000,2,0.149900,1,-0.761200,0
2020-03-18,sh.600000,8.8949328000,8.9804610000,8.7238764000,8.7324292200,8.9205912600,33176646,343553119.0000,2,0.118100,1,-2.109300,0
2020-03-19,sh.600000,8.7153235800,8.8436158800,8.4330805200,8.5015030800,8.7324292200,55707113,558047012.0000,2,0.198200,1,-2.644500,0
2020-03-20,sh.600000,8.6554538400,8.7067707600,8.5186087200,8.6297953800,8.5015030800,42609358,428744766.0000,2,0.151600,1,1.509100,0
2020-03-23,sh.600000,8.5100559000,8.5100559000,8.3988692400,8.4159748800,8.6297953800,28286030,279043930.0000,2,0.100600,1,-2.477700,0
2020-03-24,sh.600000,8.5784784600,8.6640066600,8.5357143600,8.6041369200,8.4159748800,28990754,291586379.0000,2,0.103200,1,2.235800,0
2020-03-25,sh.600000,8.7238764000,8.7837461400,8.6554538400,8.6811123000,8.6041369200,32172278,327768574.0000,2,0.114500,1,0.894600,0
2020-03-26,sh.600000,8.6383482000,8.8692743400,8.6212425600,8.7495348600,8.6811123000,30921803,315960382.0000,2,0.110000,1,0.788200,0
2020-03-27,sh.600000,8.8521687000,8.8778271600,8.7238764000,8.7580876800,8.7495348600,27107951,278718751.0000,2,0.096500,1,0.097800,0
2020-03-30,sh.600000,8.7067707600,8.7922989600,8.6469010200,8.7922989600,8.7580876800,26046018,265782024.0000,2,0.092700,1,0.390600,0
2020-03-31,sh.600000,8.8094046000,8.8607215200,8.6640066600,8.6811123000,8.7922989600,26144854,267681227.0000,2,0.093000,1,-1.264600,0
2020-04-01,sh.600000,8.6469010200,8.7751933200,8.6297953800,8.6297953800,8.6811123000,22479192,228559545.0000,2,0.080000,1,-0.591100,0
2020-04-02,sh.600000,8.6297953800,8.7238764000,8.6126897400,8.7238764000,8.6297953800,17042135,172675321.0000,2,0.060600,1,1.090200,0
2020-04-03,sh.600000,8.6640066600,8.7324292200,8.6554538400,8.6811123000,8.7238764000,14842382,150706819.0000,2,0.052800,1,-0.490200,0
2020-04-07,sh.600000,8.8094046000,8.8350630600,8.7495348600,8.7922989600,8.6811123000,23825611,244911012.0000,2,0.084800,1,1.280800,0
2020-04-08,sh.600000,8.7666405000,8.8008517800,8.7067707600,8.7580876800,8.7922989600,17952255,183606904.0000,2,0.063900,1,-0.389100,0
2020-04-09,sh.600000,8.7751933200,8.8008517800,8.7067707600,8.7238764000,8.7580876800,13569586,138881044.0000,2,0.048300,1,-0.390600,0
2020-04-10,sh.600000,8.7409820400,8.7580876800,8.6811123000,8.7324292200,8.7238764000,16625528,169625912.0000,2,0.059200,1,0.098000,0
2020-04-13,sh.600000,8.6811123000,8.7409820400,8.6383482000,8.6469010200,8.7324292200,11966986,121315470.0000,2,0.042600,1,-0.979400,0
